# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
# ------------------------------------------
# Eigenvalues read from si.EIG
# Using smearing parameter:   0.200
# Using    200 points in energy range
# Selected bands: 1 to: 104
# Emin, emax in file for selected band(s):    -17.0326900    148.7381200
# Nbands, Nspin, Nk   =    104     1   365
# E_F                 =    -5.0304 eV (NOT shifted)
# Broadening          =     0.2000 eV
#
#        E            N(up)  (=)   N(down)         Ntot
    -18.232690      0.000000      0.000000      0.000000
    -17.387611      0.001324      0.001324      0.002648
    -16.542531      0.542569      0.542569      1.085137
    -15.697452      1.011716      1.011716      2.023431
    -14.852372      1.613485      1.613485      3.226970
    -14.007293      1.055927      1.055927      2.111855
    -13.162213      0.529613      0.529613      1.059227
    -12.317134      1.744678      1.744678      3.489356
    -11.472054      1.426407      1.426407      2.852813
    -10.626975      0.935764      0.935764      1.871527
     -9.781896      0.496085      0.496085      0.992170
     -8.936816      2.273389      2.273389      4.546778
     -8.091737      3.037137      3.037137      6.074274
     -7.246657      2.651602      2.651602      5.303203
     -6.401578      1.645354      1.645354      3.290708
     -5.556498      0.310354      0.310354      0.620709
     -4.711419      0.099702      0.099702      0.199404
     -3.866339      1.258461      1.258461      2.516922
     -3.021260      2.983044      2.983044      5.966088
     -2.176181      2.693448      2.693448      5.386895
     -1.331101      2.836947      2.836947      5.673894
     -0.486022      2.745097      2.745097      5.490194
      0.359058      1.810223      1.810223      3.620446
      1.204137      2.143231      2.143231      4.286462
      2.049217      2.717008      2.717008      5.434015
      2.894296      2.294644      2.294644      4.589288
      3.739376      1.766212      1.766212      3.532423
      4.584455      2.093065      2.093065      4.186130
      5.429535      2.874892      2.874892      5.749783
      6.274614      1.724312      1.724312      3.448623
      7.119693      2.156520      2.156520      4.313040
      7.964773      2.375012      2.375012      4.750023
      8.809852      3.631598      3.631598      7.263197
      9.654932      3.047167      3.047167      6.094334
     10.500011      1.780487      1.780487      3.560975
     11.345091      2.873912      2.873912      5.747825
     12.190170      1.890846      1.890846      3.781693
