1 -797.807 398.913 0.001461
1.2 -778.622 355.791 0.012723
1.4 -784.87 394.093 0.010357
1.6 -768.349 387.573 0.02258
1.8 -739.965 376.719 0.044011
2 -691.729 356.807 0.084835
2.2 -611.401 295.825 0.156716
2.4 -498.997 192.382 0.265089
2.6 -401.161 76.424 0.367456
2.8 -361.902 58.5133 0.415854
3 -326.654 54.8907 0.462265
3.2 -294.536 46.1105 0.503453
3.4 -272.796 42.6086 0.534933
3.6 -254.256 38.1632 0.561838
3.8 -237.284 35.3824 0.586798
4 -223.187 31.9799 0.609564
4.2 -207.624 29.5541 0.631926
4.4 -198.719 29.8698 0.647703
4.6 -187.872 29.2914 0.665263
4.8 -179.83 27.7737 0.678122
5 -172.649 26.8152 0.69092
