0.01 -1836.42 122.058 0.2248
0.02 -1819.27 52.33 0.2404
0.03 -1823.2 198.197 0.228
0.04 -1813.98 23.9708 0.2367
0.05 -1897.3 272.037 0.2194
0.06 -1788.39 58.2216 0.2404
0.07 -1835.57 253.488 0.233
0.08 -1887.12 433.23 0.2225
0.09 -1888.45 45.3839 0.2201
0.1 -1886.16 165.303 0.2245
0.11 -1899.35 84.5657 0.2252
0.12 -1852.85 146.716 0.2272
0.13 -1841.83 33.8252 0.223
0.14 -1898.44 448.655 0.2245
0.15 -1843.44 203.099 0.2305
0.16 -1835.97 125.836 0.2351
0.17 -1818.56 183.661 0.237
0.18 -1825.96 25.6458 0.2281
0.19 -1771.88 88.213 0.2537
0.2 -1871.03 67.6664 0.228
0.21 -1842.27 84.1368 0.2367
0.22 -1820.18 86.3024 0.2328
0.23 -1834.21 179.134 0.2264
0.24 -1952.28 35.7946 0.2134
0.25 -1869.87 141.957 0.2323
0.26 -1920.03 121.51 0.229
0.27 -1833.62 217.373 0.2359
0.28 -1949.56 122.915 0.2068
0.29 -1880.11 34.2072 0.2195
0.3 -1839.08 80.3542 0.2346
0.31 -1906.99 46.4872 0.2166
0.32 -1837.54 73.0089 0.2308
0.33 -1907.12 88.2426 0.2192
0.34 -1888.29 172.414 0.2254
0.35 -1841.13 164.103 0.2316
0.36 -1815.41 18.7017 0.2408
0.37 -1802.74 284.158 0.2436
0.38 -1988.09 25.1191 0.2083
0.39 -1777.64 124.041 0.2448
0.4 -1818.53 87.698 0.2458
0.41 -1865.98 34.0488 0.2299
0.42 -1857.16 124.352 0.2316
0.43 -1847.83 40.2748 0.2297
0.44 -1839.68 47.7866 0.2259
0.45 -1807.25 196.517 0.2418
0.46 -1827.21 47.5872 0.2299
0.47 -1885.95 162.371 0.2252
0.48 -1906.39 285.897 0.2225
0.49 -1953.25 18.8701 0.2125
0.5 -1816.33 13.634 0.2436
0.51 -1834.75 155.372 0.2311
0.52 -1777.44 89.712 0.244
0.53 -1863.81 153.991 0.2292
0.54 -1823.45 96.9519 0.2353
0.55 -1881.5 188.919 0.2249
0.56 -1914.92 16.6661 0.2141
0.57 -1819.32 108.681 0.2417
0.58 -1896.34 142.661 0.2158
0.59 -1927.49 65.5308 0.2092
0.6 -1820.77 91.1385 0.2391
0.61 -1802.35 12.5847 0.239
0.62 -1873.87 172.051 0.2162
0.63 -1859.3 57.9824 0.2324
0.64 -1882.29 62.2756 0.2198
0.65 -1812.46 24.3444 0.2268
0.66 -1876.62 197.428 0.2219
0.67 -1827.75 88.2924 0.237
0.68 -1853.22 140.128 0.2194
0.69 -1842.52 42.9427 0.2405
0.7 -1859.18 82.0348 0.2322
0.71 -1806.09 113.582 0.2453
0.72 -1822.92 307.841 0.2336
0.73 -1836.41 272.318 0.2326
0.74 -1883.5 23.9084 0.2222
0.75 -1839.96 52.5993 0.2416
0.76 -1806.18 211.299 0.2355
0.77 -1847.11 264.717 0.2314
0.78 -1805.27 32.0864 0.2361
0.79 -1877.15 46.136 0.2295
0.8 -1829.66 100.55 0.2327
0.81 -1857.77 127.021 0.2251
0.82 -1834.45 51.8126 0.2414
0.83 -1772.73 47.9418 0.2467
0.84 -1820.62 96.5965 0.241
0.85 -1836.84 21.8064 0.2298
0.86 -1873.93 40.199 0.2265
0.87 -1894.02 81.8894 0.2323
0.88 -1877.09 223.591 0.2384
0.89 -1879.01 293.511 0.2317
0.9 -1849.07 113.991 0.2307
0.91 -1839.22 119.293 0.2358
