1 -3000.72 224.374 0.056329
1.2 -3084.58 189.274 0.039309
1.4 -3039.81 210.071 0.051474
1.6 -3067.3 1093.29 0.050512
1.8 -2899.97 988.519 0.083699
2 -2826.43 1304.71 0.100757
2.2 -2423.67 856.708 0.187197
2.4 -1972.89 300.546 0.292299
2.6 -1712.32 250.375 0.362423
2.8 -1530.6 150.506 0.414525
3 -1373.69 110.944 0.460649
3.2 -1235.29 101.371 0.503514
3.4 -1155.92 87.8176 0.53256
3.6 -1074.9 79.8239 0.560421
3.8 -1001.7 67.507 0.585772
4 -935.448 71.6949 0.608775
4.2 -881.753 68.2594 0.629483
4.4 -831.118 59.1655 0.647879
4.6 -792.609 60.7747 0.664093
4.8 -754.142 61.6838 0.678723
5 -716.149 54.9565 0.692889
