1 -31.9603 15.9883 0.00097
1.1 -31.8789 15.968 0.00174
1.2 -31.7545 15.9345 0.00366
1.3 -31.7197 15.927 0.00519
1.4 -31.4308 15.8455 0.00931
1.5 -31.2129 15.7779 0.0132
1.6 -30.7859 15.6415 0.02173
1.7 -30.3959 15.5217 0.0296
1.8 -29.7166 15.3035 0.04264
1.9 -28.9575 15.01 0.0587
2 -28.0438 14.6985 0.07624
2.1 -27.3372 14.4419 0.09382
2.2 -25.8677 13.8123 0.12868
2.3 -24.486 13.2851 0.15801
2.4 -23.1443 12.6904 0.19333
2.5 -22.0355 12.2463 0.21992
2.6 -20.4878 11.5143 0.26236
2.7 -20.0546 11.3623 0.27626
2.8 -17.8911 10.3008 0.32849
2.9 -17.2048 10.0559 0.3526
3 -16.2522 9.58474 0.38178
3.1 -15.511 9.25391 0.40373
3.2 -14.4659 8.80253 0.42968
3.3 -13.6118 8.37508 0.4596
3.4 -13.0547 8.1227 0.476
3.5 -12.3134 7.77896 0.49897
3.6 -11.8823 7.54148 0.51596
3.7 -11.4446 7.38547 0.53097
3.8 -10.5269 6.87365 0.55688
3.9 -10.2394 6.81149 0.56832
4 -9.7131 6.53403 0.58637
4.1 -9.20743 6.29336 0.60138
4.2 -9.38303 6.41306 0.60392
4.3 -9.01231 6.27952 0.61449
4.4 -8.52279 6.04774 0.62933
4.5 -8.48028 5.93568 0.63446
4.6 -8.148 5.83792 0.6451
4.7 -7.94748 5.75786 0.65536
4.8 -7.75512 5.67204 0.66498
4.9 -7.65124 5.66968 0.66549
5 -7.28321 5.42959 0.67987
