1 -31.8696 15.9508 0.0025
1.1 -31.8492 15.9376 0.0023
1.2 -31.7248 15.9226 0.0048
1.3 -31.7384 15.9278 0.0042
1.4 -31.4837 15.8552 0.0088
1.5 -30.3806 15.3579 0.0249
1.6 -30.7089 15.6294 0.0247
1.7 -30.1546 15.4187 0.036
1.8 -29.2467 15.1667 0.046
1.9 -28.8331 14.8843 0.0606
2 -28.0016 14.7355 0.0779
2.1 -26.6845 14.1634 0.1062
2.2 -26.4118 14.0424 0.1151
2.3 -25.6822 13.8822 0.1314
2.4 -23.5572 12.8313 0.1795
2.5 -21.5366 12.0336 0.2303
2.6 -18.1998 10.5471 0.3109
2.7 -18.0306 10.3644 0.3173
2.8 -18.7617 10.6627 0.3074
2.9 -16.7303 9.83902 0.3596
3 -16.6727 9.79502 0.3661
3.1 -14.001 8.54055 0.432
3.2 -14.5773 8.85631 0.4348
3.3 -12.4824 7.83982 0.4899
3.4 -12.8655 8.0046 0.4837
3.5 -11.1897 7.09869 0.5349
3.6 -11.5228 7.47245 0.5143
3.7 -11.7724 7.62524 0.5218
3.8 -10.3178 6.81032 0.5596
3.9 -10.0438 6.64494 0.5757
4 -10.1894 6.56874 0.5824
4.1 -9.64984 6.47535 0.595
4.2 -9.79102 6.64314 0.5986
4.3 -8.30437 5.77762 0.6375
4.4 -8.79312 6.18678 0.6234
4.5 -8.60114 6.14659 0.6264
4.6 -7.79882 5.52045 0.6538
4.7 -8.49275 5.9998 0.6513
4.8 -7.52245 5.55444 0.6635
4.9 -7.80402 5.69383 0.6636
5 -7.38006 5.41026 0.6768
