1 -1639.84 332.177 0.033581
1.2 -1772.2 869.605 0.008251
1.4 -1587.5 125.877 0.062508
1.6 -1723.03 864.812 0.024425
1.8 -1621.86 704.884 0.059442
2 -1543.46 756.372 0.089614
2.2 -1358.92 629.473 0.163798
2.4 -1081.68 303.827 0.28223
2.6 -920.774 162.935 0.359858
2.8 -813.727 94.4525 0.416442
3 -737.813 90.7576 0.459221
3.2 -669.972 66.2656 0.500504
3.4 -611.863 65.9209 0.536183
3.6 -572.13 53.6589 0.562462
3.8 -531.462 50.6431 0.588899
4 -499.813 48.4448 0.610698
4.2 -470.159 48.5065 0.630522
4.4 -446.584 45.3156 0.646874
4.6 -423.049 42.2449 0.665155
4.8 -401.996 42.7591 0.680034
5 -386.056 40.5545 0.691161
