1 -32 16 0
1.01 -31.6025 15.9006 0.0125
1.02 -32 16 0
1.03 -32 16 0
1.04 -32 16 0
1.05 -32 16 0
1.06 -30.5093 15.6025 0.025
1.07 -32 16 0
1.08 -31.9503 15.9876 0.0125
1.09 -32 16 0
1.1 -31.8509 15.9627 0.0125
1.11 -30.6584 15.6646 0.0125
1.12 -32 16 0
1.13 -32 16 0
1.14 -32 16 0
1.15 -31.8012 15.9503 0.0125
1.16 -32 16 0
1.17 -31.7019 15.9255 0.0125
1.18 -30.8571 15.7143 0.0125
1.19 -32 16 0
1.2 -32 16 0
1.21 -32 16 0
1.22 -28.9689 15.1925 0.01875
1.23 -30.4596 15.6149 0.00625
1.24 -32 16 0
1.25 -32 16 0
1.26 -32 16 0
1.27 -31.354 15.8385 0.0125
1.28 -31.9006 15.9752 0.0125
1.29 -32 16 0
1.3 -31.1056 15.7764 0.0125
1.31 -32 16 0
1.32 -28.1491 14.6211 0.0875
1.33 -30.7578 15.6025 0.0125
1.34 -32 16 0
1.35 -32 16 0
1.36 -32 16 0
1.37 -31.7516 15.9379 0.0125
1.38 -32 16 0
1.39 -32 16 0
1.4 -32 16 0
1.41 -31.9503 15.9876 0.0125
1.42 -32 16 0
1.43 -32 16 0
1.44 -32 16 0
1.45 -31.6025 15.9006 0.0125
1.46 -32 16 0
1.47 -31.8509 15.9627 0.0125
1.48 -31.7516 15.9379 0.0125
1.49 -30.7329 15.6646 0.0375
1.5 -32 16 0
1.51 -32 16 0
1.52 -28.8696 15.0186 0.0625
1.53 -30.9814 15.7267 0.025
1.54 -32 16 0
1.55 -30.6832 15.6646 0.025
1.56 -31.6522 15.913 0.025
1.57 -30.3354 15.5776 0.025
1.58 -30.6584 15.6646 0.0125
1.59 -30.1615 15.5031 0.01875
1.6 -29.8634 15.4658 0.00625
1.61 -32 16 0
1.62 -32 16 0
1.63 -28.0994 14.8447 0.05
1.64 -31.5528 15.8882 0.0125
1.65 -31.7516 15.9379 0.0125
1.66 -31.0807 15.6894 0.0375
1.67 -31.6025 15.9006 0.00625
1.68 -29.0932 14.9938 0.04375
1.69 -31.354 15.8385 0.0125
1.7 -31.9006 15.9752 0.0125
1.71 -31.0559 15.764 0.00625
1.72 -30.4596 15.6149 0.05625
1.73 -30.3851 15.5776 0.04375
1.74 -24.0248 12.795 0.15
1.75 -28.1491 14.4099 0.0625
1.76 -30.9068 15.7267 0.01875
1.77 -29.6894 15.3292 0.05
1.78 -29.9876 15.4783 0.025
1.79 -28.646 15.1304 0.025
1.8 -32 16 0
1.81 -32 16 0
1.82 -31.5528 15.8882 0.0375
1.83 -29.0683 15.2671 0.05
1.84 -28.6708 15.1429 0.05
1.85 -26.0621 14.3106 0.1
1.86 -31.8012 15.9503 0.0125
1.87 -27.1801 13.9379 0.14375
1.88 -28.8696 15.118 0.08125
1.89 -31.3043 15.8261 0.0375
1.9 -31.4534 15.8634 0.0375
1.91 -31.7516 15.9379 0.0125
1.92 -32 16 0
1.93 -27.2298 14.2733 0.0625
1.94 -30.0373 15.5031 0.03125
1.95 -31.6522 15.913 0.025
1.96 -28.4224 15.0435 0.0625
1.97 -27.3043 14.7826 0.08125
1.98 -28.5963 15.0683 0.04375
1.99 -29.764 15.354 0.08125
2 -28.323 14.9565 0.04375
2.01 -31.1056 15.7764 0.01875
2.02 -29.8882 15.4534 0.0625
2.03 -30.087 15.4907 0.05
2.04 -32 16 0
2.05 -31.1056 15.7764 0.025
2.06 -30.9814 15.7267 0.05625
2.07 -31.2547 15.8137 0.025
2.08 -24.3478 13.3168 0.1375
2.09 -26.8571 14.1491 0.10625
2.1 -31.6522 15.913 0.0125
2.11 -31.8012 15.9503 0.0125
2.12 -27.677 14.7578 0.1125
2.13 -29.6894 15.3043 0.025
2.14 -28.8447 15.205 0.05
2.15 -25.764 13.8012 0.1375
2.16 -26.4596 14.1242 0.1125
2.17 -26.3851 14.5093 0.075
2.18 -31.2298 15.7764 0.025
2.19 -26.1615 14.3602 0.075
2.2 -23.6522 13.0683 0.2
2.21 -31.205 15.8012 0.0375
2.22 -26.7329 13.8385 0.14375
2.23 -21.7391 12.5963 0.15
2.24 -28.3727 15.0062 0.0625
2.25 -24.2236 13.5528 0.125
2.26 -19.2298 9.61491 0.3
2.27 -29.1429 15.205 0.08125
2.28 -25.0683 13.7516 0.13125
2.29 -28.9689 15.2174 0.04375
2.3 -28.7702 14.9441 0.08125
2.31 -22.2112 12.0994 0.21875
2.32 -25.6646 14.2484 0.0875
2.33 -26.2112 14.1491 0.15
2.34 -26.0621 14.2733 0.15
2.35 -12.5714 7.06832 0.48125
2.36 -20.9689 12.2484 0.2375
2.37 -29.2174 15.3043 0.05625
2.38 -28.2733 14.882 0.0625
2.39 -22.559 12.8323 0.15625
2.4 -17.8385 11.1553 0.225
2.41 -12.7702 7.37888 0.425
