0.5 -2867.35 333.88 0.0449
1 -2837.87 743.454 0.05405
1.5 -2703.44 346.692 0.087735
2 -2312.08 121.09 0.18009
2.5 -1733.45 529.95 0.331085
3 -1320.04 119.244 0.461
3.5 -1050.78 75.5245 0.54919
4 -881.211 69.9831 0.61196
4.5 -767.007 58.1725 0.658295
5 -683.019 70.5748 0.691695
